"","contribution_intercept","contribution_p_var_3","contribution_p_var_2","contribution_fractal_dimension","contribution_p_var_4","contribution_p_var_5","contribution_alpha","contribution_mean_gaussianity","contribution_mean_squared_displacement_ratio","contribution_vac_lag_1","contribution_p_var_1","contribution_straightness","contribution_max_excursion_normalised","contribution_alpha_n_3","contribution_alpha_n_2","contribution_alpha_n_1","contribution_D","contribution_p-variation","contribution_","variable_value_intercept","variable_value_p_var_3","variable_value_p_var_2","variable_value_fractal_dimension","variable_value_p_var_4","variable_value_p_var_5","variable_value_alpha","variable_value_mean_gaussianity","variable_value_mean_squared_displacement_ratio","variable_value_vac_lag_1","variable_value_p_var_1","variable_value_straightness","variable_value_max_excursion_normalised","variable_value_alpha_n_3","variable_value_alpha_n_2","variable_value_alpha_n_1","variable_value_D","variable_value_p-variation","variable_value_","predicted_class","real_class"
"456",0.186100188000775,-0.0138397205446548,0.192011041888587,0.00225561603477992,0.104172722902828,-0.100042041697387,-0.0463693852272918,-0.0489216994997132,-0.0595476898739797,0.122562783029788,-0.0228682494453873,0.340936060563752,0.245866351766302,0.135502155140814,0.0878033928158657,-0.0841969086162652,0.000981830476081025,-0.0437471731583661,0.998659274556529,"1","-0.04927","-0.1166","1.501","-0.0585","-0.07265","0.02793","63.72","0.1776","-0.4196","-0.6724","0.1845","1.009","0.03427","0.07639","0.3976","0.1334","0","",1,0
"457",0.212045483062796,-0.0450162312377488,-0.127544783446884,-0.036424243482303,0.321824897797583,-0.0184832378328156,-0.0151569732063055,0.0488694035893962,-0.0150937002666613,0.0255562467397249,0.0738455638936344,0.0136390775358112,-0.0198219546070046,-0.0455120672981862,0.244329130892863,0.0145301335958809,0.0505556846712111,0.0564900313577681,0.738632461758758,"1","-1.292","-1.056","2.033","-1.604","-1.925","1.323e-13","9.092","0.1937","-0.2745","-1.004","0.04998","1.512","0.006808","1.07e-06","-0.1886","0.01314","0","",1,0
"458",0.195993897910494,-0.015719391684549,-0.10398551858001,-0.0281845282150575,0.303243531929178,0.0150442449696939,0.00643051853140375,-0.0114988844043827,0.000605987678848119,0.00887421259515922,0.0538026218296523,-0.0115968094866558,0.0224929281162499,0.307573407534883,0.17146693250795,0.0765019098948267,-0.0229805343535184,-0.0229885578460558,0.94507596892811,"1","-1.009","-0.9065","1.748","-1.174","-1.385","0.2084","27.78","0.03654","-0.2871","-0.9221","0.0311","1.923","0.1235","0.1477","0.2924","0.03151","0","",1,0
"459",0.198022482229456,0.0682860747441631,0.294736382202192,0.0484642860070301,0.356478721979002,-0.146326324587706,0.013133496821478,-0.0139523946661223,-0.00863566958878104,0.00339866233681196,0.0494672360618088,0.00987080078448077,0.0817297242515843,0.0417913085260722,0.0117875178130264,-0.00977505993431793,0.00134579812331614,2.70249779595888e-05,0.999850068081454,"1","0.001445","-0.06816","1.496","0.005278","0.006717","0.9097","24.02","0.01482","-0.0666","-0.7156","0.1453","1.015","0.687","0.7561","0.9256","0.206","2","",1,0
"460",0.17209778215789,-0.00766686326641344,-0.0862147411215941,-0.0286499136957441,0.0464448236489445,0.0154231142628175,0.00114388817501131,0.00821396846767072,-0.0106148726759988,-0.019839413121734,0.00295830668952245,-0.0206182156226117,-0.00439157812110787,0.270133190612639,0.145900866076724,0.206757097798349,0.0238693651189835,-0.0132297716570777,0.701717033726271,"1","-1.487","-1.163","1.377","-1.815","-2.163","0.2761","22.82","0.08039","-1.153","-0.8533","0.1334","1.684","0.183","0.2443","0.6261","0.2598","0","",1,0
"461",0.201902849467022,0.158072270888587,-0.0973475941171362,0.0869310264237686,0.298244740477776,-0.0962510611714268,-0.0684665531483873,0.0554607892202163,-0.00282699966272548,-0.0358783540314475,-0.00251121420324169,0.0306234152695869,-0.092074359816805,0.220242561790198,0.0881575745616395,0.0343577009134595,0.066137666132185,0.0692223408622082,0.913996799855478,"1","-0.05535","-0.3627","2.606","0.1469","0.3133","0.7386","3.898","0.02493","-4.072","-0.77","0.02751","0.9709","0.7143","0.8036","1.087","1.528","2","",1,0
"462",0.208000412615477,-0.144361553328791,0.221556435325204,-0.00382890650263232,0.362961702404914,-0.209910243244341,0.0394279527416518,0.00758080267127031,0.0683253236240347,0.0833039425495359,0.212776535453824,0.000333366681797842,0.114605025067599,-0.0915597244241818,-0.0957514471435901,-0.0237223828450516,0.0462645894453815,-0.013560478994709,0.782441352097394,"1","0.1339","-0.1384","1.82","0.2285","0.2989","0.9999","23.36","0.002104","-3.824","-0.8241","0.05281","0.8704","1.045","1.103","1.149","2.283","3","",1,0
"463",0.200003319032896,0.0897580128300185,0.128376534401353,0.10718729579446,0.283724430379587,-0.114438275323651,0.0319410967759499,0.175104498182226,0.0303087033742571,0.0494003551975599,-0.00497194629960851,0.0184495617658175,-0.00444067137038573,0.00225266140239766,-0.00399097183788688,0.00740880615854866,-0.00105388622881519,0.00366341155258953,0.998682935787314,"1","0.1503","-0.06724","2.499","0.3035","0.4337","1.016","1.935","-0.0005447","-0.108","-0.4648","0.04157","0.4737","0.9531","0.9845","1.124","1.007","3","",1,0
"464",0.190033915332062,0.128585529888289,0.153316986086151,0.192965043683653,0.507358490231611,-0.181962426203103,0.0979034870629505,0.0614600879822679,0.0169324891638503,-0.158177874405314,-0.0467806011385395,0.0361361566605394,0.00215719911209533,0.0223898714456314,-0.00359361788080159,-0.0228218551569521,-0.0155000067498222,-0.00521038344938873,0.97519249166518,"1","-0.02751","-0.1556","1.943","0.02709","0.04541","1.092","3.853","-0.02735","2.681","-0.4545","0.1602","0.9642","0.6347","1.09","3.784","13.78","4","",1,0
"465",0.185952556619998,0.0142243927955555,-0.124572727561651,0.0576263150602949,0.355067659245117,0.000598224663604985,0.0191901659141784,0.0561356564490246,-0.0253501257058575,0.00456734555365473,0.0376102326924043,-0.0228526247906606,-0.0390330588742385,0.125157610600407,0.0172250814562603,0.0858825271936506,-0.0874872277866618,0.0519588354570281,0.71190083898211,"1","-0.1734","-0.4524","3.213","0.04054","0.2005","0.9068","3.505","0.01175","-2.932","-0.7552","0.03704","0.454","0.9056","0.9633","1.21","2.048","2","",1,0
"466",0.221886648407499,0.0251452446363939,0.0183557525414809,-0.00472163275786036,0.57504216796664,-0.3144202771448,0.0122931797773869,0.157020857404668,-0.0148082361888598,7.43213818588662e-05,0.237196666740833,-0.0213382883772368,0.0166493873087961,0.0377963276048799,-0.0066524749712481,0.00719090037569936,0.00337435260286356,0.0284457264499876,0.978530623758981,"1","-0.0948","-0.3762","2.804","-0.008215","0.008944","0.8945","2.762","0.006804","-0.4144","-0.7862","0.04218","0.2902","1.096","1.205","0.8699","0.1192","1","",1,0
"467",0.20407366662658,0.00226494775029087,0.132218088637304,-0.0358228963358035,0.242496807241672,-0.0553772515505243,-0.0331210925528675,-0.0826109604545212,0.0271268828464005,-0.00313796968898863,0.0791053741706415,8.8913937301649e-05,-0.0417545471017228,0.112497390582526,0.0180641457032873,0.198713967333565,0.0529055069905326,0.0943255350848091,0.912056509220484,"1","-0.01245","-0.1895","1.834","-0.005326","-0.00623","0.2072","120.6","0.03825","-1.049","-0.8821","0.05078","0.8902","0.2545","1.066","0.2927","0.03389","2","",1,0
"468",0.193989433079266,0.0243759375822449,0.233904801096002,0.010584672250787,0.545897859373683,-0.113213371816724,0.00243121922600847,0.010621580037147,0.00905607326414226,-0.0135722044222742,0.00661845160770097,-0.0696219069213129,0.0101306068948414,0.0954422405283619,0.0115463641108828,0.0011955250112361,0.0372194245705026,-0.00616483363459985,0.990441871837896,"1","-0.001938","-0.1218","1.817","0.009825","0.01662","0.7513","14.6","0.01127","-0.8112","-0.7346","0.006887","7.613","0.7942","0.8963","0.8997","0.571","0","",1,0
"469",0.215970518410336,-0.110385351224606,0.022916834679311,0.00235203582738482,0.0718826577528536,0.198403683492586,-0.131576863657344,0.112715666619323,-0.0273631925319667,0.139563259059004,-0.143639835484412,-0.149921409268627,-0.0294503373044829,0.140513838621664,0.0291570116756617,0.0446201978430132,-0.0720308845134789,0.0492156033558508,0.36294343335207,"1","0.369","-0.09581","2.728","0.7169","0.9823","0.7199","2.256","0.03232","-4.556","-0.6225","0.006434","4.358","0.4637","0.5395","1.305","3.696","3","",1,0
"470",0.221973801606704,0.0113096083792551,-0.127326529563656,0.00685759327817617,0.200448749285237,-0.0240959864793144,-0.0227012863220328,0.0606935738317035,0.0264713744529712,0.0703016155503369,0.083668194460504,-0.0157091303250373,-0.0257988278517,0.0526271809147439,0.0362789381019279,0.0743974247880688,0.252571269565645,0.0470345455110169,0.92900210918455,"1","-0.5956","-0.7008","2.582","-0.5867","-0.619","0.5719","3.32","0.03552","-0.2442","-0.8654","0.02837","0.7306","0.6907","1.046","0.4674","0.02293","0","",1,0
"471",0.1681532543393,0.342794293742559,-0.220276001165563,-0.0201478790576858,0.468685697107357,-0.291584165441691,-0.0683204162777495,0.0135825873795822,0.0238773005258253,0.063701139824623,0.331894502184954,-0.0719081093879084,0.104242204026456,0.121491706872194,0.0495839030434297,-0.0155194653717646,0.00339602379394421,-0.00510738475662054,0.998539191381241,"1","-0.1225","-0.4168","2.038","-0.1063","-0.1281","0.5687","22.67","0.02181","-2.83","-0.8802","0.03378","0.9796","0.3648","0.3876","0.7562","0.4887","0","",1,0
"472",0.187987712342802,-0.0300642641967522,-0.103211547947422,0.0206182417926997,0.0363310311078623,-0.0733506025289108,-0.0541208903733605,0.062736336953491,0.0434050329688655,-0.00996675923134566,0.215138295592416,-0.0207626864795572,-0.0414441964415282,0.0834738602352065,0.0370234923193441,0.250005161830457,0.0100364409797556,0.0347545207844572,0.64858917970848,"1","-0.024","-0.5138","2.868","0.3651","0.6199","0.5506","4.213","0.07036","-0.9251","-0.8669","0.05057","0.616","0.4707","0.5465","0.6932","0.1623","2","",1,0
"473",0.181963371643335,0.030407417686497,-0.122225805305128,0.0622938956904793,0.411924611785538,-0.0192474977597377,-0.0440298746274949,0.0536300442608606,0.038422891391281,-0.0186146666581918,0.0555823482051801,-0.0375178934397164,0.0562121311466838,0.0525940312357033,-0.0296515728899832,-0.0302991359885457,0.088571625976028,0.0553853809344569,0.785401303287246,"1","-0.2657","-0.4558","2.198","-0.278","-0.3839","0.6576","6.124","0.07149","-1.122","-0.8383","0.03111","1.611","0.5616","0.6937","0.9412","0.3585","2","",1,0
"474",0.187983857690514,0.0229115933578115,0.331997678648103,0.0218427783258801,0.383232954069877,-0.133200465651004,0.01018359400924,0.0164016641692376,0.0162574366627106,0.107116628625776,-0.00563329796875683,-0.00532141595175406,-0.0272293691559548,-0.00172493595113732,0.0220550011854606,0.0172473193624408,0.00894481026636074,-0.00635471604684124,0.966711115647964,"1","0.07793","-0.02626","1.664","0.1179","0.1581","1.115","14.85","-0.004896","-0.1484","-0.6762","0.08271","0.9148","1.09","1.126","1.182","0.8435","4","",1,0
"475",0.198038300152401,0.00121300319887602,0.00857332780827785,-0.0122887914960318,0.401019704675671,-0.00622050625250919,0.0149026704295601,0.105206721220633,-0.0396303997770264,0.0761082751704131,0.0725783419649935,-0.0348059924915513,-0.0892003261943839,-0.00460705296156927,0.00288661853075967,0.0624960793180397,0.0578067415672647,0.114456311449888,0.928533026313705,"1","0.02624","-0.3359","3.153","0.2386","0.3634","0.9067","3.511","0.005989","-0.1119","-0.7624","0.05196","0.1778","0.9807","1.065","0.8051","0.03785","2","",1,0
"476",0.182107528215809,0.0278152191726353,0.172368070745249,0.172338543928288,0.368355724333236,-0.120715748373935,0.0148350080488153,-0.0015046446266001,0.0271034272513817,-0.0600038792547489,-0.0175766089005871,0.0876753527152931,-0.00423819873631814,0.0446288300978748,0.00173962193895105,0.0881903978178562,0.0137194905774337,0.000282400325771426,0.997120535276404,"1","0.02468","-0.08337","1.409","0.05539","0.07371","0.7874","20.13","0.04982","-0.9434","-0.65","0.2478","0.9459","0.4446","0.5842","1.377","1.475","3","",1,0
"477",0.182167435200327,0.00435408135867533,0.0982272414996551,0.106943080353658,0.0413257911366265,-0.00297325476081661,-0.189386382396123,-0.0867395766322085,0.0025078679306475,0.05226556259498,-0.0717083692962542,0.203284167238006,0.124748454978649,0.407320020405132,-0.0753460761176368,0.00918706040070227,0.0582400722127007,0.0298236974542248,0.894240873560944,"1","0.005411","-0.002751","1.279","0.007267","0.009084","0.0295","553.7","0.04495","-0.00495","-0.5161","0.227","0.998","0.02993","0.9437","-0.01529","0.002484","0","",1,0
"478",0.19209938411873,-0.155246053654335,0.210235413303557,0.0262356723048741,0.506122059645708,-0.0488733941461622,0.0107306248707206,0.0607840109211006,0.00159973879401026,-0.0248575221231815,-0.0195877164915014,0.00413689514993032,0.0623616499535804,0.0294105721978407,0.0326667465219698,0.0217938706979121,0.034693273050913,-0.0123256041368551,0.931979620978811,"1","0.2264","-0.1372","2.215","0.4117","0.5126","0.8362","7.868","0.0163","-0.8584","-0.7092","0.02805","1.256","0.6644","0.7092","1.069","1.114","3","",1,0
"479",0.190048571545724,-0.0383945295348878,0.13036458970541,0.13891194705456,0.177713350956536,-0.0100230264578199,-0.234642938681277,-0.059388902377055,-0.0404696401091172,0.0596670490141038,-0.0460836079918082,0.0633911252314059,0.348463110793028,0.25908494173819,-0.00326817751500796,-0.00483986625011046,0.053551686155289,-0.00336981553116089,0.980715867746002,"1","0.005473","0.002031","1.099","0.007314","0.009142","0.03686","104.9","0.1591","-0.009773","-0.2184","0.631","0.9942","0.03733","1.014","0.116","0.03752","4","",1,0
"480",0.18807244065086,0.0258092647009247,-0.0425290905004912,-0.036028776245787,0.0589547002478567,-0.00872012361351185,-0.0527293586424693,0.101219588072769,0.00771885565249689,0.00700025066120169,-0.0904673154729053,0.0213614972326608,-0.00138864074468793,-0.00421466689643427,0.0438092662758555,-0.00727381072824904,0.083655754418634,0.298369924571266,0.592619759639989,"1","-0.1368","-0.4229","3.5","0.1042","0.2897","0.6467","1.509","0.02054","-1.511","-0.7212","0.005738","1.634","0.6175","0.6753","0.8025","0.3749","2","",1,0
"481",0.186016096526015,-0.0091178769715059,0.354108947302921,0.0693586893872941,0.212873932735343,-0.158902572682262,0.193790029543033,-0.000643174177684641,-0.0286810074110126,0.0264247761071424,-0.210102230313639,0.15221026973362,0.0116050773868206,-0.0676084353515195,0.0221929796552893,0.0431459987230538,0.18108731726336,-0.00903777385428006,0.968721043601988,"1","0.2016","0.0254","1.465","0.2787","0.3157","1.122","15.92","-0.004699","-2.526","-0.4305","0.1786","0.8843","1.017","1.09","1.379","2.301","5","",1,0
"482",0.186037897191384,0.162616559153573,0.202094933782233,0.305495497246225,0.283179366856522,-0.309754367699294,0.0469545946096293,0.0732087015890242,-0.0392611233555735,0.197543844230745,-0.239688514134418,-0.00771812858569915,0.0473397579897167,0.0325810739344472,-0.00773908343341134,-0.0210514544423698,-0.00603483283319861,-0.0133102830124289,0.892494439087104,"1","0.1295","0.01159","1.833","0.1555","0.1596","0.8556","5.324","0.00888","-0.08199","-0.4409","0.03877","1.567","0.7972","0.8527","0.862","0.1591","4","",1,0
"483",0.227890961173171,-0.184996833964806,0.231414155520335,0.0572563863914648,-0.0444152885303508,0.143648337408425,0.158752836708443,0.00148574706596211,0.0906694916737279,-0.139378050799378,-0.109352001807196,0.257116034659521,0.134421954898683,-0.18416069219894,0.130479821583638,0.0203083051069858,-0.0133895368315355,-0.0269125782946311,0.750839049763517,"1","0.5848","0.1875","1.706","0.8791","1.162","1.251","17.12","-0.01194","0.03229","-0.5289","0.186","0.3542","1.183","1.217","1.25","0.6632","5","",1,0
"484",0.199982909118722,-0.303696876407251,0.151703762514998,0.421448249444414,0.0209885977889747,0.292420007463439,0.0329095673722999,0.120421115345856,-0.0197232768579245,-0.111288628517654,0.177553736484337,-0.00909547400978772,0.00652875832361732,-0.000675903989654669,0.0144589831077931,0.00225069062357952,0.00287302548239088,-2.59053828273181e-05,0.999033337905322,"1","0.4429","0.1516","1.83","0.7258","1.01","0.9195","5.038","0.001769","0.1017","-0.3212","0.09995","0.5013","0.8072","0.837","0.928","0.1971","4","",1,0
"485",0.212064629565491,0.027923108774206,-0.0966078209277284,0.0384833126495764,0.549177942201129,-0.0240188932781026,0.0070781397337388,0.07764594627412,0.0183728828102971,0.0225545056397165,0.069748657389348,0.00405273155237562,-0.0743553890320962,0.024635294835377,0.0215230532632404,-0.00521696713553366,0.0936712275003259,-0.0171691435154613,0.949563218300019,"1","-0.1958","-0.444","3.054","-0.09839","-0.09736","0.8178","2.112","0.0103","-1.24","-0.7774","0.05272","0.1839","0.8726","0.913","0.8708","0.2679","0","",1,0
"486",0.201991315302371,-0.0165034906852605,-0.12081042557702,0.0663086778071715,0.0628393200198104,-0.0578835165142325,-0.000923782971084169,0.0796441376385297,0.0156104590108965,-0.0133972904004705,0.0599713464466502,0.0760283100095685,-0.035864670427703,0.0319759341186617,-0.0147467480954424,0.0455645091232222,0.268133248324957,0.0020890105830933,0.650026343713719,"1","-0.03896","-0.4461","3.26","0.3285","0.6096","0.5538","2.437","0.08916","-1.631","-0.7847","0.1036","0.3458","0.5969","1.193","0.8619","0.3147","3","",1,0
"487",0.177977420336166,0.0385239591857839,-0.0131133441447428,0.183063550425428,0.691673143334952,-0.259493280140001,-0.00496892386353481,0.0383145680414027,0.0129213616095396,0.030047619017981,-0.0615834896616234,0.0536686068472833,-0.0138790109041292,0.105320700019331,0.00514347950136629,0.00646485955668674,-0.00523576570271056,-0.000148224777062778,0.984697228682117,"1","-0.6205","-0.4783","1.583","-0.7517","-0.8654","0.5627","7.508","0.05043","-0.1952","-0.5164","0.1438","0.9309","0.5526","0.8599","0.5052","0.05483","0","",1,0
"488",0.203925417846471,-0.096466071777311,0.140647493413253,0.0975107270721621,0.486323549332863,-0.0103195759429366,0.0604965073385377,0.0618836263817734,0.0803031842075111,0.003187749800592,-0.160950072811261,0.0443637141510004,0.00161199630301245,0.00150437804462544,0.00826336040188369,0.0121288604584895,0.0355048086986882,0.00840091179936375,0.978320564718719,"1","0.1671","-0.1516","2.154","0.4323","0.6693","1.17","5.829","-0.004462","-0.3255","-0.5713","0.1393","0.2277","1.253","1.292","1.131","0.3232","3","",1,0
"489",0.191993521204164,-0.030706572526402,-0.103504856074895,-0.0274226331309558,0.0924011315261338,-0.0104556976232108,-0.00408871642846487,0.0794749868306852,-0.00938948223465766,0.000607060468827247,0.100887013950692,0.00103282235866423,-0.0303321762817231,0.265583783773647,-0.052588505380546,0.0719355316317589,0.298068435965539,0.053818155857876,0.887313803887132,"1","-0.7898","-0.9043","3.869","-0.6649","-0.5495","0.3662","1.615","0.04833","-0.871","-0.9808","0.005049","2.181","0.4124","0.7367","0.3972","0.03626","1","",1,0
"490",0.184154565517238,0.303848721643748,-0.208363106375901,-0.0315876907879508,0.514143635809214,-0.222208363549986,0.0124768976136418,0.0358209358169817,0.0302775530197187,-0.00288793089800254,0.259316303338099,-0.0645626611572823,-0.10523877257712,0.0603545787174837,0.00846381629696003,-0.0569438087149439,0.0694087263406273,0.0156387012292494,0.802112101281775,"1","-0.02774","-0.338","1.984","0.03146","0.04709","0.94","15.72","0.008703","-0.9093","-0.8432","0.05657","0.9451","0.9906","1.092","1.032","0.4586","2","",1,0
"491",0.210091911670576,0.00683195746567068,-0.0826441991960596,-0.0160838304197946,0.150947338554152,-0.0164547994106054,0.00854288306712959,-0.0088772162656057,0.0144967007914203,0.10929004200379,-0.0328647131378327,0.0286466725381867,-0.027524624230702,0.118970080995139,0.275563991914203,0.176184055022741,0.0420846766238789,0.00741565479504658,0.964616582781335,"1","-0.5265","-0.542","1.56","-0.6136","-0.7578","0.4631","28.06","0.03722","-0.09857","-0.7262","0.1175","0.8695","0.36","0.39","0.5637","0.09789","2","",1,0
"492",0.206040581112749,0.0052811927464366,-0.0727236356803913,-0.016141724811262,0.209518012173354,-0.0211952899649605,-0.00245515638179611,0.156427245369296,0.0124122177289835,-0.0226438732800857,0.00180235625007003,0.00547376533782856,-0.0226814334935247,0.0540542837304109,0.00171604851031393,-0.0697477252769902,0.14004024274154,0.202117692589071,0.767294799401042,"1","-0.04753","-0.4225","3.375","0.2869","0.5659","0.7816","1.852","0.01817","-1.337","-0.7503","0.01744","0.7116","0.7944","0.8751","0.9375","0.4926","2","",1,0
"493",0.212088520014122,-0.0330219385790694,-0.0672764767985881,-0.0710897904578403,0.15893741506401,-0.0817094159103934,0.00507290908166216,0.14008453122488,0.0327392854716486,-0.0130571596317221,0.0810460738326827,0.0568015951511893,-0.0266420590294426,0.13949220921061,-0.0364584706145313,0.0775340855287823,0.241046160919961,0.102665429163876,0.918252903641836,"1","-0.07284","-0.4614","3.67","0.3123","0.6496","0.8613","2.425","0.01041","-1.239","-0.7808","0.01691","0.4736","0.9065","0.9595","0.9138","0.2915","2","",1,0
"494",0.201878909508246,-0.164426065731345,0.229255941634843,0.0225720161078139,0.0818312585955462,-0.273947801700203,-0.061310823741781,0.0454694234957688,-0.0257907862616562,-0.0663193838698803,0.231405081530848,0.0339284315208687,-0.042637213637415,0.0435352279411686,0.11755621530888,0.0116596834243384,0.325506102243788,0.0335625639937931,0.743728780363622,"1","0.1581","-0.184","2.287","0.2731","0.3304","0.5876","9.473","0.01602","-0.01961","-0.7981","0.0485","0.4206","0.6277","0.7417","0.4245","0.004123","2","",1,0
"495",0.197913356944386,-0.215531220556624,0.183021787049657,0.0687614973836163,-0.0117028183601252,0.395775665224145,0.0429076551866103,0.0548276186260659,-0.079545044512935,-0.0221330012977684,-0.384538965581053,0.149487513466456,0.0630960384293952,0.110303089143572,0.0428320722945218,-0.0630634114644794,0.127782339565621,-0.116354587879102,0.543839583661958,"1","0.5668","0.09286","2.034","1.029","1.483","0.9041","7.835","0.009105","0.1521","-0.4594","0.16","0.4262","0.7262","0.8438","1.05","0.3907","4","",1,0
"496",0.223858988898131,-0.143782694637015,-0.153385573787701,0.0799729282853575,0.0797060329739023,0.00734764663396012,-0.213863574112277,0.0154538788871046,0.00760164069934816,0.3970913776206,0.303420630363654,0.077041563895475,0.00669937379502461,0.123028185968571,0.0952269961768107,0.00442368654045167,0.0545967950684498,0.00204303679200002,0.966480920061847,"1","0.3231","-0.1899","2.285","0.5859","0.7666","0.4772","11.51","0.02268","-4.222","-0.8075","0.04245","0.5508","0.474","0.6107","0.7053","0.6368","3","",1,0
"497",0.19202458593076,-0.198389946710186,0.233338048776814,0.0984362864520792,-0.0444927001601094,0.388097870679112,-0.00161464638902648,0.0559270191949489,-0.102845634032303,-0.362214099848795,-0.000787278837917349,0.0406857067835545,0.362142327432913,0.233741336398714,0.0291556586516907,0.0552237129151746,-0.0961642707905264,-0.00234321787958325,0.879920758567315,"1","0.6282","0.1805","1.855","1.019","1.383","0.6615","7.323","0.04754","6.343","-0.4021","0.01764","5.405","0.4325","0.5622","1.535","4.64","2","",1,0
"498",0.213940904909516,-0.0212362670367414,0.038841624538796,-0.0474777153298502,0.0140720721889573,-0.0597059481071582,-0.279853037130459,-0.0117900348181386,0.0279986287797398,-0.0129338181046843,0.257465178077888,0.00652819124169532,0.0263551924623042,0.111319149468936,0.438239926352482,-0.00856444055851124,0.061771567750704,-0.00622565453040258,0.748745520155073,"1","0.2528","-0.2056","2.05","0.4094","0.5189","0.1257","43.82","0.04265","-1.697","-0.8356","0.04448","0.7568","0.09706","0.1125","0.2799","0.05773","4","",1,0
"499",0.231693971879984,-0.195803894523679,-0.000679530784269796,-0.00461943749394755,-0.0209919470264462,0.0538044823982737,0.0464297877522233,-0.00827600952921681,-0.00257522753485213,0.134563439058714,0.013668426507117,0.0222776710374198,0.167465407412837,-0.0934605268601968,0.020374342584547,0.139526008251078,0.00748753554951109,-0.00774567615893229,0.503138822520164,"1","0.8759","0.0115","2.579","1.438","1.871","1.135","14.04","-0.003742","-5.499","-0.7951","0.03818","0.405","1.092","1.117","1.34","8.782","4","",1,0
"500",0.19597204229034,0.16469212615981,-0.00822048127392838,0.100533488453269,0.404480493104764,-0.168140042008445,0.0022296896280963,0.0692494199656725,-0.0413554495657436,0.167122467808887,-0.0384747247647027,0.0732228978079341,0.000921428856484829,-0.00681352452083772,-0.061943398291746,-0.168353076882149,0.227901069749817,-0.173967622862837,0.739056803654685,"1","-0.1094","-0.2674","2.502","-0.1018","-0.1323","0.8388","2.822","0.007368","-0.1903","-0.6862","0.07651","0.2368","0.9016","0.9909","0.8386","0.1325","0","",1,0
"501",0.197980467164162,0.117872956100281,-0.0570771073038029,0.106821427977345,0.519310636949013,-0.157860969724731,-0.211590306970438,0.0647338452745448,0.0123282353418375,0.00245505098793763,-0.0918260068342182,-0.0245003128577134,0.045733391313847,0.0686601670007009,-0.0241188586636154,0.019958882088988,-0.0227256817587804,0.147031148198798,0.713186964284155,"1","-0.1278","-0.3401","2.856","-0.05386","-0.05738","0.6749","2.649","0.01607","-1.833","-0.6903","0.03622","0.3784","0.554","0.5809","0.8905","0.9943","1","",1,0
"502",0.213978554998998,-0.112867157963899,0.184074374126072,0.00747839268823378,0.119793150043962,-0.0604031370350445,-0.0683775352298876,0.0158625087623152,-0.0502591990273248,0.00644741088115799,0.0236206169815,-0.00669224722904882,-0.00591868346491897,0.181466949724144,0.188440137083945,-0.0317876207105006,0.179187621877449,0.0339032726340214,0.817947409141174,"1","0.08194","-0.2433","2.31","0.2771","0.4422","0.3261","10.16","0.0564","-0.5582","-0.7435","0.01105","3.29","0.2132","0.2649","0.4273","0.06329","2","",1,0
"503",0.210002984586857,0.0545561735519599,0.196491479828828,0.0398764683002353,0.352190307182287,-0.137632005520975,0.0195578548644657,0.0145806115181771,0.0365121466201342,-0.00646324955018995,0.0282337553313544,0.108892082094124,0.0169312885195375,-0.122255452026387,0.0690445565726728,0.0499485729332241,0.0121182960805494,-0.00125780330899472,0.941328067577859,"1","0.05826","-0.1326","1.685","0.1057","0.1347","1.127","15.67","-0.0202","-0.7436","-0.7369","0.1882","0.6905","0.9976","1.214","1.89","7.507","4","",1,0
"504",0.200007535064631,-0.0311008989184659,-0.0920307784945693,-0.0233319983008079,0.119758184815472,-0.0662842833788758,-0.0428671954669934,0.156657169242882,0.0107440649020329,-0.00142888160424406,0.134950817508513,-0.0252965176963655,-0.0526993103056776,0.104139186959056,-0.0308996311837563,-0.0428021707717456,0.137175731556705,0.118710843495247,0.573401867423038,"1","-0.06414","-0.4368","3.528","0.2596","0.4988","0.5671","2.353","0.02036","-1.429","-0.7733","0.008572","0.8824","0.5496","0.5753","0.6583","0.1563","2","",1,0
"505",0.172210024704611,0.245353043139514,-0.165990343412601,0.0599907407647379,0.631192304290218,-0.15017197509508,-0.00622864146857732,0.060826498183922,-0.0635263593709035,0.0253446152744114,0.0624029023943973,-0.0353918922675272,-0.172983601399015,-0.116475624209042,-0.047613613291913,0.0144228133342758,0.134549713569045,-0.0467217272796947,0.601188877860779,"1","-0.1344","-0.3824","2.346","-0.144","-0.2177","0.7832","5.553","0.01425","-1.202","-0.8056","0.03152","0.8615","0.9422","1.116","0.9106","0.4317","2","",1,0
"506",0.20796696619748,0.0757984459495021,0.072229286121289,-0.0194665142912255,0.207637639637606,-0.114487772239658,-0.005431991196843,-0.00826658204780262,-0.033475727569615,0.00249350577335977,0.0432813411435352,-0.0129605284471938,-0.056270959913703,0.249029433835567,0.30588831919496,-0.00743009091423319,0.121666424943223,-0.170516382934073,0.857684813242173,"1","-0.2527","-0.379","1.843","-0.2504","-0.2685","0.4855","23.2","0.03256","-1.347","-0.8445","0.04917","1.161","0.4004","0.4424","0.7825","0.6231","0","",1,0
